Year,Make,Model,"Model Series","Exterior Color","Interior Color",Grade,Vda,Mileage,"Buy Now Price",VIN,"Due Location Name",City,State,Zip
2019,BMW,530,,BLA,,,0.00,13997,36000.00,WBAJA7C57KG912441,"ORLANDO AP",Orlando,FL,32812
2019,BMW,530,I,BLU,BLA,,452.70,9889,38400.00,WBAJA5C55KWW36691,"DETROIT METRO AP",Detroit,MI,48242
2019,BMW,530,,BLA,,,0.00,15390,35700.00,WBAJA5C50KBX86778,"SEATTLE WA  TACOMA I","Seattle Ap",WA,98188
2019,BMW,530,I,BLA,BLA,,3193.59,14185,40500.00,WBAJA5C52KBX87074,"RICHMOND INT'L AP",Richmond,VA,23250
2019,BMW,530,I,WHI,BEI,,0.00,11947,37000.00,WBAJA5C56KBX46799,"WALL'S FORD HLE",Salisbury,MA,01952
2019,BMW,530,IXDRV,BLU,BEI,,0.00,15350,36100.00,WBAJA7C53KWW49645,"NEWARK  NJ NEWARK LI",Newark,NJ,07114
2019,BMW,530,,BLU,,,716.80,10538,37900.00,WBAJA7C59KG912490,"BOSTON MA  LOGAN AIR",,,02128
2019,BMW,530,,BRO,,,0.00,12578,37100.00,WBAJA5C51KWW20715,"ZR FT LAUDERDALE AP",,,33315
2019,BMW,530,,UNK,,,0.00,14582,36000.00,WBAJA5C56KBX86817,"ZT LAS VEGAS INTL AP","Las Vegas Ap",NV,89119
2019,BMW,530,I,SIL,BLA,,0.00,14500,36100.00,WBAJA5C55KG901166,"HAWKINSONKIA HLE",Matteson,IL,60443
2019,BMW,530,I,GRA,BEI,,0.00,14183,37200.00,WBAJA5C52KBX87768,"ZT MIDWAY AP","Chicago Midway Ap",IL,60638
2019,BMW,530,,WHI,,,0.00,11165,37300.00,WBAJA5C51KBX88152,"NEWARK  NJ NEWARK LI",Newark,NJ,07114
2019,BMW,530,,BLU,,,0.00,12104,36900.00,WBAJA5C56KBX86834,"ELLIS STREET HLE","San Francisco",CA,94133
2019,BMW,530,IXDRV,BLA,BLA,,0.00,18257,35400.00,WBAJA7C57KWW39698,"BOSTON MA  LOGAN AIR",Boston,MA,02128
2019,BMW,530,IXDRV,GRA,BLA,,485.25,11811,36900.00,WBAJA7C59KG912554,"ATLANTIC AVIATION CO",Teterboro,NJ,07608
2019,BMW,530,I,WHI,BEI,,483.20,10800,37400.00,WBAJA5C51KBX87857,"ZT NEWARK AP","Newark Ap",NJ,07114
2019,BMW,530,I,BLA,BLA,,0.00,14845,35900.00,WBAJA5C58KBX87290,"OREM UT HLE",Hopkinsville,KY,42240
2019,BMW,530,I,BLA,BEI,,0.00,14706,36000.00,WBAJA5C58KBX86544,"NASHVILLE AP",Nashville,TN,37214
2019,BMW,530,,WHI,,,0.00,16412,35400.00,WBAJA5C52KBX87625,"DETROIT METRO AP",Detroit,MI,48242
2019,BMW,530,,BLA,,,0.00,12394,36800.00,WBAJA5C51KBX87695,"MINNEAPOLIS INT'L AP",Minneapolis,MN,55111
2019,BMW,530,I,BLA,BEI,,1067.60,5365,39300.00,WBAJA5C58KBX87399,"BALTIMORE MD  INTERN",,,21076
2019,BMW,530,,BLA,,,0.00,16745,35200.00,WBAJA5C59KBX86746,"SKY HARBOR A P",Phoenix,AZ,85034
2019,BMW,530,IXDRV,BLA,BLA,,0.00,14395,35800.00,WBAJA7C59KG912599,"PARK SLOPE BROOKLYN",Brooklyn,NY,11249
2019,BMW,530,,SIL,,,0.00,14456,36100.00,WBAJA5C51KBX87681,"O'HARE AP",Chicago,IL,60666
2019,BMW,530,I,SIL,BLA,,0.00,8460,38600.00,WBAJA5C57KBX87698,"SAN FRAN INT'L AP","San Francisco Ap",CA,94128
2019,BMW,530,I,UNK,WHI,,0.00,14967,36900.00,WBAJA5C59KBX86908,"CHARLOTTE-DOUGLAS IN",Charlotte,NC,28214
2019,BMW,530,,UNK,,,380.60,7572,40400.00,WBAJA5C58KBX86804,"SAN FRAN INT'L AP","San Francisco Ap",CA,94128
2019,BMW,530,I,BLA,BEI,,0.00,15428,35700.00,WBAJA5C51KBX87597,"FLUSHING NY  LA GUAR","La Guardia Ap Ny",NY,11371
2019,BMW,530,I,BLA,BEI,,0.00,13707,36300.00,WBAJA5C58KBX86284,"SIGNATURE FLIGHT SUP","Washtn Dulles Ap",VA,20166
2019,BMW,530,I,WHI,BLA,,0.00,14393,36100.00,WBAJA5C59KBX87069,"KNOXVILLE AP",Knoxville,TN,37701
2019,BMW,530,IXDRV,BLA,BLA,,0.00,12190,36700.00,WBAJA7C59KG912604,"WASHINGTON-DULLES IN","Washtn Dulles Ap",VA,20166
2019,BMW,530,,BLA,,,0.00,13079,36600.00,WBAJA5C51KBX87583,"PHILADELPHIA INT'L A","Philadelphia Ap",PA,19153
2019,BMW,530,I,UNK,BLA,,0.00,19134,41900.00,WBAJA5C54KWW20935,VISTA,Vista,CA,92083
2019,BMW,530,,BLA,,,0.00,11527,37100.00,WBAJA5C59KBX87587,"ZT MINNEAPOLIS AP","Minneapolis Ap",MN,55111
2019,BMW,530,I,UNK,BRO,,0.00,13450,37900.00,WBAJA5C53KWW49407,"STEVENS CREEK","San Jose",CA,95117
2019,BMW,530,,SIL,,,0.00,11449,37200.00,WBAJA5C51KBX87566,"FLUSHING NY  LA GUAR","La Guardia Ap Ny",NY,11371
2019,BMW,530,,WHI,,,0.00,16538,35300.00,WBAJA5C55KBX87098,"SACRAMENTO INTL AP","Reno Ap",NV,89502
2019,BMW,530,,WHI,,,0.00,15664,35600.00,WBAJA5C59KBX87914,"ATLANTA AP",Atlanta,GA,30337
2019,BMW,530,IXDRV,BLA,BLA,,0.00,4582,39800.00,WBAJA7C59KWW27360,"BOSTON MA  LOGAN AIR",Boston,MA,02128
2019,BMW,530,I,BLA,BLA,,0.00,12981,36600.00,WBAJA5C51KBX87535,"O'HARE AP",Chicago,IL,60666
2019,BMW,530,I,BLU,BLA,,0.00,13780,36300.00,WBAJA5C59KWW12488,"2720 E. THOUSAND OAK","Thousand Oaks",CA,91362
2019,BMW,530,,GRA,,,0.00,10842,37400.00,WBAJA5C5XKBX86867,"ORANGE COUNTY AP",,,92707
2019,BMW,530,I,BLA,BLA,,7860.79,9386,37900.00,WBAJA5C54KBX86752,"ZT PROVIDENCE INTL A",,,
2019,BMW,530,I,WHI,BLA,,0.00,10886,37400.00,WBAJA5C59KWW49427,"L.A.INTL A P","Los Angeles Ap",CA,90045
2019,BMW,530,I,BLA,BLA,,0.00,18706,34500.00,WBAJA5C50KBX87624,"L.A.INTL A P","Los Angeles Ap",CA,90045
2019,BMW,530,,BLA,,,0.00,12636,36700.00,WBAJA5C5XKBX86903,"L.A.INTL A P","Los Angeles Ap",CA,90045
2019,BMW,530,IXDRV,BLA,BEI,,0.00,13264,36300.00,WBAJA7C59KWW39377,"WEST 83RD AND AMSTER",Manhattan,NY,10024
2019,BMW,530,I,UNK,BLA,,0.00,12070,36900.00,WBAJA5C59KWW49394,"SAN FRAN INT'L AP","San Francisco Ap",CA,94128
2019,BMW,530,,BLA,,,835.37,8552,38200.00,WBAJA5C50KWW49848,"CLEVELAND HOPKINS AP",Cleveland,OH,44135
2019,BMW,530,IXDRV,WHI,BLU,,0.00,16282,35000.00,WBAJA7C50KG910840,"BOSTON MA  LOGAN AIR",Boston,MA,02128
2019,BMW,530,,BLA,,,0.00,8942,38100.00,WBAJA5C54KBX49040,"DETROIT METRO AP",Detroit,MI,48242
2019,BMW,530,I,BLU,WHI,,0.00,10241,37600.00,WBAJA5C59KWW47399,"CENTRAL IL REGIONAL",Bloomington,IL,61704
2019,BMW,530,,WHI,,,0.00,5715,40100.00,WBAJA5C53KBX87262,"SAN FRAN INT'L AP","San Francisco Ap",CA,94128
2019,BMW,530,I,WHI,BRO,,495.18,16669,37600.00,WBAJA5C55KBX87375,"ZT NEWARK AP",Newark,NJ,07114
2019,BMW,530,IXDRV,BLA,BLA,,0.00,15399,36400.00,WBAJA7C59KWW39718,"EAST 64TH ST  NY",Manhattan,NY,10065
2019,BMW,530,I,WHI,BLA,,0.00,13108,39200.00,WBAJA5C59KWW46432,"BOSTON MA  LOGAN AIR",Boston,MA,02128
2019,BMW,530,,BLA,,,0.00,13271,36500.00,WBAJA5C53KBX87293,"L.A.INTL A P","Los Angeles Ap",CA,90045
2019,BMW,530,I,SIL,BLA,,0.00,10641,37400.00,WBAJA5C57KBX88222,"SAN FRAN INT'L AP","San Francisco Ap",CA,94128
2019,BMW,530,IXDRV,GRA,BLA,,2837.03,11786,38300.00,WBAJA7C54KG911473,"SARASOTA AP",,,34243
2019,BMW,530,,BLA,,,0.00,11508,37100.00,WBAJA5C51KBX87180,"HANGAR 10","Kansas City",MO,64116
2019,BMW,530,I,BLU,BLA,,0.00,14460,37200.00,WBAJA5C52KBX87110,"IHG PA LAS VEGAS","Las Vegas",NV,89109
2019,BMW,530,I,WHI,WHI,,0.00,13274,37500.00,WBAJA5C53KBX87648,"O'HARE AP",Chicago,IL,60666
2019,BMW,530,IXDRV,SIL,BLA,,0.00,17152,35800.00,WBAJA7C59KWW42215,"O'HARE AP",Chicago,IL,60666
2019,BMW,530,,GLD,,,302.00,13612,36400.00,WBAJA5C51KBX87177,"SAN FRAN INT'L AP","San Francisco Ap",CA,94128
2019,BMW,530,,BLA,,,120.60,13191,36500.00,WBAJA5C51KBX87986,"L.A.INTL A P","Los Angeles Ap",CA,90045
2019,BMW,530,I,GRA,BLA,,0.00,10954,37300.00,WBAJA5C59KBX88223,"SKY HARBOR A P",Phoenix,AZ,85034
2019,BMW,530,,UNK,,,0.00,15648,35700.00,WBAJA5C53KBX86788,"L.A.INTL A P","Los Angeles Ap",CA,90045
2019,BMW,530,I,WHI,BRO,,0.00,11488,38500.00,WBAJA5C51KBX87079,"ATLANTIC AVIATION",Wheeling,IL,60090
2019,BMW,530,I,WHI,BLA,,0.00,15696,37700.00,WBAJA5C54KBX86802,"NEWARK  NJ NEWARK LI",Newark,NJ,07114
2019,BMW,530,I,BLA,BLA,,0.00,13591,36400.00,WBAJA5C51KBX86837,"SMITHTOWN EAST",Smithtown,NY,11787
2019,BMW,530,IXDRV,BLA,BLA,,634.39,14401,35800.00,WBAJA7C59KWW47883,"BOSTON-30 PARK PLAZA",,,02116
2019,BMW,530,,WHI,,,1474.74,10097,37600.00,WBAJA5C51KBX87065,QUINCY,,,02128
2019,BMW,530,I,BLA,BLA,,0.00,12341,36800.00,WBAJA5C55KBX86758,"STAMFORD METRO CENTE",Stamford,CT,06902
2019,BMW,530,IXDRV,BLU,BEI,,0.00,20981,35400.00,WBAJA7C50KG911406,"ATLANTA AP",Atlanta,GA,30337
2019,BMW,530,,BLA,,,0.00,9304,41000.00,WBAJA5C53KBX87178,"SEATTLE WA  TACOMA I","Seattle Ap",WA,98188
2019,BMW,530,,SIL,,,0.00,9657,37800.00,WBAJA5C51KBX87048,"HLE HAVERHILL",Haverhill,MA,01830
2019,BMW,530,,BLA,,,0.00,16142,35500.00,WBAJA5C55KBX86775,"LAS VEGAS NV  MCCARR","Las Vegas",NV,89119
2019,BMW,530,IXDRV,SIL,BLA,,0.00,23319,34200.00,WBAJA7C50KG912006,"323 W 34TH ST.  W)",Manhattan,NY,10019
2019,BMW,530,,UNK,,,0.00,13237,36500.00,WBAJA5C53KBX87732,"SKY HARBOR A P",,,85034
2019,BMW,530,,WHI,,,0.00,12953,36600.00,WBAJA5C51KBX86997,"DETROIT METRO AP",Detroit,MI,48242
2019,BMW,530,I,WHI,BRO,,335.30,10414,37500.00,WBAJA5C55KBX86825,"BALTIMORE MD  INTERN",Baltimore,MD,21076
2019,BMW,530,IXDRV,GRA,BRO,,9175.11,8455,38200.00,WBAJA7C50KG912149,"NEWARK  NJ NEWARK LI",Newark,NJ,07114
2019,BMW,530,,GRA,,,200.00,13813,36300.00,WBAJA5C52KBX87754,"SEATTLE WA  TACOMA I","Seattle Ap",WA,98188
2019,BMW,530,I,BLA,UNK,,0.00,15459,35700.00,WBAJA5C51KBX86952,"SOUTH LOOP  2300 S M",Chicago,IL,60605
2019,BMW,530,I,SIL,BLA,,0.00,13954,36200.00,WBAJA5C57KBX86793,"AUSTIN BERGSTROM INT",Austin,TX,78719
2019,BMW,530,IXDRV,WHI,BLA,,0.00,15709,35300.00,WBAJA7C50KG912443,"ALBANY INT'L A P",Albany,NY,12211
2019,BMW,530,,UNK,,,0.00,18771,36600.00,WBAJA5C53KBX87701,"ATLANTA AP",Atlanta,GA,30337
2019,BMW,530,I,BLA,BLA,,0.00,12858,36600.00,WBAJA5C51KBX86885,"DULLES JET CENTER","Washtn Dulles Ap",VA,20166
2019,BMW,530,,BLA,,,0.00,17612,35400.00,WBAJA5C55KBX86226,"L.A.INTL A P","Los Angeles Ap",CA,90045
2019,BMW,530,IXDRV,SIL,BLA,,0.00,14706,35700.00,WBAJA7C50KG912541,"SAN RAFAEL","San Rafael",CA,94901
2019,BMW,530,I,SIL,BLA,,0.00,12046,37000.00,WBAJA5C53KBX86824,"NEWARK  NJ NEWARK LI",Newark,NJ,07114
2019,BMW,530,,SIL,,,1482.46,12195,36900.00,WBAJA5C51KBX86823,"PITTSBURG PA  GREATE",Pittsburgh,PA,15231
2019,BMW,530,,BLA,,,0.00,7881,41600.00,WBAJA5C55KBX87134,"PORTLAND INT'L AP",Portland,OR,97220
2019,BMW,530,IXDRV,SIL,BLA,,0.00,13711,36100.00,WBAJA7C50KWW47576,"UNIV OF ILLINOIS WIL",Savoy,IL,61874
2019,BMW,530,I,WHI,BRO,,0.00,13005,36600.00,WBAJA5C53KBX87696,"ATLANTA AP",Atlanta,GA,30337
2019,BMW,530,I,SIL,BLA,,0.00,12371,36800.00,WBAJA5C51KBX86501,"NEWARK  NJ NEWARK LI",Newark,NJ,07114
2019,BMW,530,I,UNK,WHI,,770.92,9701,40300.00,WBAJA5C55KBX87148,"GREENVILLE DOWNTOWN",Greenville,SC,29601
2019,BMW,530,IXDRV,BLA,BLA,,0.00,7791,38500.00,WBAJA7C59KG912568,"JET AVIATION",Teterboro,NJ,07608
2019,BMW,530,,WHI,,,0.00,9676,37900.00,WBAJA5C53KBX86757,"WASHINGTON-DULLES IN","Washtn Dulles Ap",VA,20166
2019,BMW,530,,WHI,,,525.40,9714,38500.00,WBAJA5C51KBX86496,"WASHINGTON-DULLES IN","Washtn Dulles Ap",VA,20166
2019,BMW,530,,GRA,,,0.00,10647,37400.00,WBAJA5C5XKBX87498,"MILWAUKEE MITCHELL F",Milwaukee,WI,53207
2019,BMW,530,,UNK,,,0.00,12963,36400.00,WBAJA7C58KWW39760,"RICHMOND INT'L AP",Richmond,VA,23250
2019,BMW,530,I,SIL,BLA,,0.00,9932,37700.00,WBAJA5C53KBX87679,"DEER PARK","Deer Park",NY,11729
2019,BMW,530,I,BLA,BLA,,1012.32,18776,34500.00,WBAJA5C5XKBX87887,"WICHITA MID-CONTINEN",Wichita,KS,67209
2019,BMW,530,IXDRV,SIL,BLA,,1397.90,18300,34700.00,WBAJA7C54KWW21269,"ALBANY INT'L A P",Albany,NY,12211
2019,BMW,530,IXDRV,GRA,BRO,,0.00,11779,37600.00,WBAJA7C57KG911354,"RICHMOND INT'L AP",Richmond,VA,23250
2019,BMW,530,I,BLU,BEI,,0.00,9809,38600.00,WBAJA5C52KBX87799,"SAN JOSE INT'L AP","San Jose",CA,95110
2019,BMW,530,I,WHI,BRO,,0.00,14450,36100.00,WBAJA5C54KBX87626,"HANGAR 10","Kansas City",MO,64116
2019,BMW,530,,GRA,,,0.00,11337,37000.00,WBAJA7C54KWW49640,"NEWARK  NJ NEWARK LI",Newark,NJ,07114
2019,BMW,530,IXDRV,SIL,BLA,,2258.04,7119,38700.00,WBAJA7C54KWW25662,"CLEVELAND HOPKINS AP",Cleveland,OH,44135
2019,BMW,530,I,BLA,BLA,,0.00,16043,35500.00,WBAJA5C53KBX87634,"BALTIMORE MD  INTERN",Baltimore,MD,21076
2019,BMW,530,,BLA,,,0.00,14196,36200.00,WBAJA5C54KBX87593,"CAPITAL A P",Springfield,IL,62707
2019,BMW,530,,UNK,,,10357.40,11721,37100.00,WBAJA5C51KBX86739,"NEWARK  NJ NEWARK LI",Newark,NJ,07114
2019,BMW,530,IXDRV,GRA,BLA,,0.00,12200,37800.00,WBAJA7C51KG911690,"WOBURN HLE",Woburn,MA,01801
2019,BMW,530,,WHI,,,0.00,9855,38400.00,WBAJA5C5XKBX88165,"CINCINNATI OH  AIRPO",Cincinnati,OH,41048
2019,BMW,530,I,BLA,BLA,,0.00,12354,37700.00,WBAJA5C54KBX87562,"NEW YORK CITY NY  KE","New York City",NY,11430
2019,BMW,530,I,BLA,BEI,,0.00,12729,36700.00,WBAJA5C57KBX49131,"CHARLESTON SC  CHARL",Charleston,SC,29418
2019,BMW,530,IXDRV,GRA,BLA,,0.00,18284,34900.00,WBAJA7C51KG911849,"CLEVELAND HOPKINS AP",Cleveland,OH,44135
2019,BMW,530,,SIL,,,0.00,12662,36500.00,WBAJA7C59KWW48564,"WASHINGTON-DULLES IN",,,20166
2019,BMW,530,,GRA,,,0.00,12819,36700.00,WBAJA5C54KBX87545,"LOUISVILLE STANDIFOR",Louisville,KY,40209
2019,BMW,530,,GRA,,,0.00,12600,36500.00,WBAJA7C55KG910591,SPRINGFIELD-BRANSON,Springfield,MO,65802
2019,BMW,530,IXDRV,BLA,BLA,,367.10,17895,34700.00,WBAJA7C51KG912046,"SONNY'S COLLISION",,,11436
2019,BMW,530,,SIL,,,0.00,14366,36100.00,WBAJA5C52KBX87690,"L.A.INTL A P","Los Angeles Ap",CA,90045
2019,BMW,530,,BLU,,,0.00,21442,36600.00,WBAJA5C54KBX87528,"DETROIT METRO AP",Detroit,MI,48242
2019,BMW,530,I,SIL,BEI,,0.00,15435,36400.00,WBAJA5C57KBX86194,"O'HARE AP",Chicago,IL,60666
2019,BMW,530,IXDRV,BLU,BLA,,0.00,15683,35500.00,WBAJA7C52KG912556,"JACKSONVILLE AP",Jacksonville,FL,32218
2019,BMW,530,,WHI,,,0.00,12951,36400.00,WBAJA7C59KWW48726,"BOSTON MA  LOGAN AIR",Boston,MA,02128
2019,BMW,530,I,BLU,BRO,,0.00,9873,37700.00,WBAJA5C54KBX87495,"O'HARE AP",Chicago,IL,60666
2019,BMW,530,I,WHI,BEI,,0.00,15160,35800.00,WBAJA5C59KBX88027,"PITTSBURG PA  GREATE",Pittsburgh,PA,15231
2019,BMW,530,IXDRV,WHI,BLA,,0.00,9462,37800.00,WBAJA7C53KG912405,LYNN,Lynn,MA,01901
2019,BMW,530,I,WHI,BEI,,0.00,12889,36700.00,WBAJA5C58KBX86852,"LONG BEACH AP","Long Beach",CA,90808
2019,BMW,530,,BLU,,,0.00,12743,36700.00,WBAJA5C54KBX87464,"BALTIMORE MD  INTERN",Baltimore,MD,21076
2019,BMW,530,I,BLA,BLA,,0.00,13448,36400.00,WBAJA5C58KBX86561,"ATLANTIC AVIATION-PH","Washington Dc",DC,20009
2019,BMW,530,,WHI,,,1223.60,19638,37700.00,WBAJA5C59KWW49587,"MINNEAPOLIS INT'L AP",Minneapolis,MN,55111
2019,BMW,530,IXDRV,BLU,BLA,,3533.88,13992,36000.00,WBAJA7C59KWW48807,"CHARLOTTE-DOUGLAS IN",Charlotte,NC,28214
2019,BMW,530,IXDRV,SIL,BLA,,4257.71,11514,39000.00,WBAJA7C55KG912230,"CANANDAIGUA HLE",Canandaigua,NY,14424
2019,BMW,530,IXDRV,GRA,BRO,,578.53,15334,35400.00,WBAJA7C55KG911420,"MANHATTAN WEST 55TH","New York City",NY,11430
2019,BMW,530,,BLA,,,0.00,17699,34800.00,WBAJA7C53KG912615,"NEW YORK CITY NY  KE","New York City",NY,11430
2019,BMW,530,,BLA,,,0.00,12771,36800.00,WBAJA5C58KBX86821,"SACRAMENTO INTL AP","Sacramento Ap",CA,95837
2019,BMW,530,IXDRV,BLU,BLA,,0.00,13749,36700.00,WBAJA7C55KG912163,"PHILADELPHIA INT'L A","Philadelphia Ap",PA,19153
2019,BMW,530,IXDRV,WHI,BLA,,0.00,18301,35000.00,WBAJA7C58KG912030,"BALTIMORE NW HLE",Woodbridge,NJ,07095
2019,BMW,530,IXDRV,BLU,BEI,,0.00,16265,35100.00,WBAJA7C53KWW39763,"FLUSHING NY  LA GUAR","La Guardia Ap Ny",NY,11371
2019,BMW,530,,GRA,,,0.00,10809,38000.00,WBAJA7C59KWW49844,"PITTSBURG PA  GREATE",Pittsburgh,PA,15231
2019,BMW,530,IXDRV,BLA,,,0.00,8051,38400.00,WBAJA7C55KG912146,"MINNEAPOLIS INT'L AP",,,55111
2019,BMW,530,,UNK,,,0.00,12583,36700.00,WBAJA5C59KBX87234,"SAN DIEGO LINDBERGH","Los Angeles Ap",CA,90045
2019,BMW,530,I,BLA,BLA,,0.00,20371,33900.00,WBAJA5C5XKBX88019,"MASON ST","Palm Springs",CA,92262
2019,BMW,530,,UNK,,,0.00,21157,33800.00,WBAJA5C57KBX86941,"WESTLAKE DOUBLETREE",Westlake,OH,44145
2019,BMW,530,,BLU,,,0.00,15992,37700.00,WBAJA7C55KG912129,"NEWARK  NJ NEWARK LI",Newark,NJ,07114
2019,BMW,530,,UNK,,,0.00,14034,36200.00,WBAJA5C58KBX87032,"WESTCHESTER COUNTY A",,,10604
2019,BMW,530,I,GRA,BLA,,0.00,12387,36800.00,WBAJA5C50KBX87235,"BALTIMORE MD  INTERN",Baltimore,MD,21076
2019,BMW,530,IXDRV,GRA,BRO,,0.00,14326,35800.00,WBAJA7C5XKG910411,"HLE REVERE",Revere,MA,02151
2019,BMW,530,IXDRV,GRA,BLA,,0.00,13651,36100.00,WBAJA7C55KG912065,"EAST 64TH ST  NY",Manhattan,NY,10065
2019,BMW,530,I,BLA,BLA,,0.00,15685,36900.00,WBAJA5C59KBX86861,"CLEVELAND HOPKINS AP",Cleveland,OH,44135
2019,BMW,530,I,SIL,BLA,,0.00,10499,37900.00,WBAJA5C50KBX87672,"ZT IN TERMINAL","Des Moines Ap",IA,50321
2019,BMW,530,I,BLA,BLA,,628.80,13007,36700.00,WBAJA5C57KBX87877,"THE COSMOPOLITAN H C","Las Vegas",NV,89109
2019,BMW,530,IXDRV,BLA,BLA,,380.00,10376,37400.00,WBAJA7C55KG912051,"RONALD REAGAN INT'L","Washgtn Nat'L Ap",VA,20001
2019,BMW,530,,GRA,,,0.00,15642,38000.00,WBAJA5C59KBX86780,"BOSTON MA  LOGAN AIR",Boston,MA,02128
2019,BMW,530,I,BLA,BLA,,0.00,13552,36400.00,WBAJA5C5XKBX87629,"ZR TULSA  OK","Tulsa Ap",OK,74115
2019,BMW,530,IXDRV,GRA,BRO,,4490.92,14213,36600.00,WBAJA7C5XKG910585,"WESTERLY HLE",Westerly,RI,02891
2019,BMW,530,IXDRV,UNK,BRO,,6828.22,12190,36700.00,WBAJA7C55KG911899,"PROVIDENCE-T.F. AP",Providence,RI,02886
2019,BMW,530,,BLU,,,0.00,12491,36600.00,WBAJA7C51KWW48090,"BEACHWOOD DOUBLETREE",Cleveland,OH,44122
2019,BMW,530,I,BLA,BLA,,3114.43,9870,37700.00,WBAJA5C57KWW43285,"UPPER SADDLE RVR HLE","Upper Saddle River",NJ,07458
2019,BMW,530,,BLA,,,0.00,15066,36000.00,WBAJA5C52KBX87723,"PITTSBURG PA  GREATE",Pittsburgh,PA,15231
2019,BMW,530,IXDRV,WHI,BLA,,0.00,16231,35100.00,WBAJA7C53KWW47572,"PARK SLOPE BROOKLYN",Rochester,NY,14624
2019,BMW,530,I,BLA,BLA,,0.00,12741,37600.00,WBAJA5C59KBX86729,"STATEN ISLAND","Staten Island",NY,10310
2019,BMW,530,I,SIL,BLA,,0.00,12351,37700.00,WBAJA5C57KWW39415,"WASHINGTON-DULLES IN","Philadelphia Ap",PA,19153
2019,BMW,530,IXDRV,BLA,BLA,,0.00,22089,34300.00,WBAJA7C5XKG910747,"BOSTON MA  LOGAN AIR",Boston,MA,02128
2019,BMW,530,IXDRV,UNK,BRO,,1168.15,7980,38400.00,WBAJA7C53KWW39987,"MANHATTAN WEST 55TH",Manhattan,NY,10019
2019,BMW,530,IXDRV,GRA,BLA,,0.00,19838,35700.00,WBAJA7C52KWW41648,"POUGHKEEPSIE 20 IBM",Poughkeepsie,NY,12601
2019,BMW,530,I,BLU,WHI,,0.00,12563,37600.00,WBAJA5C57KG901153,"HARTFORD-BRADLEY INT",Farmington,CT,06032
2019,BMW,530,,WHI,,,950.50,10334,37600.00,WBAJA5C56KWW49448,"NAPERVILLE EAST HLE",Chicago,IL,60638
2019,BMW,530,IXDRV,UNK,BLA,,0.00,13547,36200.00,WBAJA7C53KWW39780,"NEW YORK CITY NY  KE","New York City",NY,11430
2019,BMW,530,,BLU,,,0.00,12862,36600.00,WBAJA5C51KBX86949,"ORANGE COUNTY AP","Orange County",CA,92707
2019,BMW,530,I,BLA,BLA,,0.00,16738,35200.00,WBAJA5C57KWW34702,"CHICAGO  181 W WASHI",Chicago,IL,60602
2019,BMW,530,IXDRV,BLA,BLA,,0.00,11680,37600.00,WBAJA7C5XKG910988,"UNIVERSITY PARK AP","State College",PA,16803
2019,BMW,530,IXDRV,WHI,BLA,,0.00,8965,38000.00,WBAJA7C53KWW39777,"GEORGE BUSH INTRCNTL",Houston,TX,77032
2019,BMW,530,,WHI,,,0.00,11845,37000.00,WBAJA5C50KBX88241,"PORT COLUMBUS AIRPOR",Detroit,MI,48242
2019,BMW,530,,WHI,,,0.00,11786,37000.00,WBAJA5C57KWW38927,"LAS VEGAS NV  MCCARR","Las Vegas",NV,89119
2019,BMW,530,I,SIL,BEI,,0.00,10452,37500.00,WBAJA5C55KBX86646,"HARTFORD-BRADLEY INT","Hartford Ap",CT,06096
2019,BMW,530,IXDRV,WHI,BLA,,1728.42,17377,34800.00,WBAJA7C53KWW39665,"BOSTON-30 PARK PLAZA",Boston,MA,02116
2019,BMW,530,I,BLA,BEI,,56.00,14753,36000.00,WBAJA5C50KBX86764,"WASHINGTON-DULLES IN","Washtn Dulles Ap",VA,20166
2019,BMW,530,,WHI,,,0.00,10564,37500.00,WBAJA5C57KWW38524,"ZR CLEVELAND OH","Cleveland Ap",OH,44135
2019,BMW,530,,BLA,,,479.21,13023,36400.00,WBAJA7C5XKG911400,"HARTFORD-BRADLEY INT","Hartford Ap",CT,06096
2019,BMW,530,,BLA,,,7099.48,6894,38800.00,WBAJA7C53KG912842,"BOSTON MA  LOGAN AIR",Boston,MA,02128
2019,BMW,530,,GRA,,,2369.08,12005,36900.00,WBAJA5C59KBX86617,"HOLLYWOOD-BURBANK AP",Burbank,CA,91505
2019,BMW,530,I,BLA,BLA,,0.00,16710,35300.00,WBAJA5C58KBX87600,"BUFFALO NIAGARA INTL",,,14225
2019,BMW,530,,BEI,,,0.00,8136,38300.00,WBAJA5C55KBX86730,"NEWARK  NJ NEWARK LI",Newark,NJ,07114
2019,BMW,530,IXDRV,GRA,BLA,,0.00,14332,36800.00,WBAJA7C53KG912677,"ALBANY INT'L A P",Albany,NY,12211
2019,BMW,530,IXDRV,BLA,BLA,,0.00,45493,35200.00,WBAJA7C57KWW47588,"MANHATTAN W 83TH ST",Manhattan,NY,10028
2019,BMW,530,,WHI,,,404.15,12156,37500.00,WBAJA5C58KBX87645,"NEWARK  NJ NEWARK LI",Newark,NJ,07114
2019,BMW,530,IXDRV,BLA,BLA,,0.00,16359,35400.00,WBAJA7C5XKG911462,"HILTON WASHINGTON DC","Washington Dc",DC,20009
2019,BMW,530,IXDRV,GRA,BRO,,0.00,12257,36700.00,WBAJA7C53KG912565,"ZT BALTIMORE AP","Baltimore Ap",MD,21076
2019,BMW,530,,WHI,,,0.00,12355,36800.00,WBAJA5C54KBX87898,"ST LOUIS LAMBERT INT","St. Louis",MO,63134
